DAMM
Part 1      
     539773.375    6042385.500          0.403
     540428.625    6042625.500          0.867
     540718.000    6042555.500          0.386
     540775.812    6042371.000          0.074
     540733.938    6042277.500          0.253
     540668.750    6042299.000          0.241
     540530.125    6042272.000          1.743
     540423.812    6042115.000          2.277
     540439.875    6042097.000          2.179
     540506.125    6042144.500          1.991
     540575.750    6042199.500          1.828
     540651.688    6042380.500          1.076
     540427.812    6042522.500          0.668
     540078.625    6042387.500          1.396
     539701.688    6042241.500          1.847
     539598.938    6042055.500          2.368
     539587.188    6041881.500          2.003
     539564.250    6041759.500          2.699
     539555.375    6041676.500          2.955
     539553.875    6041616.000          2.884
     539489.562    6041556.000          2.768
     539441.438    6041529.500          2.399
     539412.062    6041516.500          2.470
     539393.875    6041512.000          2.558
     539420.562    6041701.000          2.322
     539840.688    6042146.000          1.460
     539997.375    6041913.500          1.146
     539788.562    6041625.000          1.171
     539643.125    6041524.000          0.579
     539550.188    6041492.500          0.131
     539461.938    6041502.500          0.200
     539368.938    6041518.000          0.109
     539301.188    6041528.500          0.257
     539208.875    6041503.000          0.846
     539105.500    6041414.000          1.267
     539048.188    6041341.000          1.406
     539006.688    6041228.500          1.303
     539004.250    6041145.500          1.895
     539037.875    6041086.000          1.704
     539087.000    6041062.000          1.816
     539028.500    6041003.500          1.988
     538926.062    6040950.000          1.751
     538849.500    6040954.000          1.815
     538803.562    6041007.000          1.863
     538784.938    6041064.500          1.967
     538765.375    6041096.500          2.031
     538753.062    6041133.500          2.027
     538768.188    6041210.000          2.186
     538793.750    6041265.500          2.433
     538825.625    6041301.000          2.437
     538873.562    6041340.000          2.423
     539030.062    6041392.000          2.588
     539165.562    6041416.000          2.612
     539243.125    6041440.000          2.611
     539294.750    6041462.000          2.684
     539349.812    6041478.000          2.871
     539343.062    6041526.500          2.819
     539307.500    6041540.000          2.998
     539283.188    6041575.500          3.047
     539311.875    6041689.000          2.561
     539365.062    6041931.500          1.836
     539533.562    6042193.500          1.609
     540454.000    6042532.500          1.093
     540198.812    6041834.500          1.706
     540446.375    6041456.000          1.242
     540422.750    6041261.500          0.336
     540146.938    6041276.500          1.353
     539828.562    6041187.000          1.187
     539628.500    6041119.000          0.110
     539419.500    6041058.500          0.069
     539222.312    6041009.500          0.257
     539037.812    6040953.000          0.217
     538803.688    6040920.000          0.269
     538487.875    6040872.500          0.306
     538257.000    6040755.500          0.242
     538124.250    6040598.500          0.135
     538126.000    6040403.500          1.731
     538082.750    6040213.500          1.182
     537917.375    6040034.000          3.444
     537734.562    6040034.000          3.064
     537620.188    6040061.000          1.753
     537513.938    6040128.000          1.411
     537418.375    6040204.000          1.661
     537409.438    6040245.500          1.786
     537498.188    6040270.000          1.505
     537518.500    6040279.000          1.739
     537472.438    6040305.500          2.140
     537497.000    6040335.000          2.196
     537599.875    6040339.000          1.981
     537781.625    6040345.000          1.367
     538091.625    6040355.000          1.311
     538175.875    6040317.500          2.416
     538253.125    6040319.500          2.485
     538311.125    6040340.500          2.117
     538439.000    6040199.500          2.503
     538273.938    6040077.500          2.027
     538242.688    6039968.000          0.840
     538504.438    6040097.500          0.347
     539175.938    6040154.500          0.493
     540074.062    6040457.500          1.165
     540708.938    6040707.500          0.500
     541139.312    6040398.500          0.875
     541205.125    6040438.000          1.118
     541088.625    6040441.000          0.668
     541215.625    6040367.000          1.005
     541709.750    6040526.500          0.841
     542138.875    6040385.500          0.172
     542453.625    6040335.500          0.015
     542961.250    6040168.500          0.219
     543292.938    6039855.000          1.231
     543385.125    6039573.000          1.517
     543495.750    6039277.500          1.560
     543880.500    6038911.000          1.304
     544480.938    6038751.000          0.464
     544808.562    6038526.500          0.981
     544886.188    6038427.000          1.166
     544905.688    6038395.000          1.247
     544908.812    6038382.500          1.265
     544912.812    6038387.500          1.321
     544940.750    6038366.500          1.392
     545152.562    6038332.500          0.589
     545410.500    6038442.000         -0.000
     545725.375    6038435.500          0.463
     545909.438    6038494.000          0.278
     545985.125    6038601.500          0.639
     545816.125    6038583.500          1.331
     545626.625    6038736.500          1.707
     545429.875    6038938.500          1.743
     545204.062    6039177.500          1.702
     545041.938    6039394.500          1.977
     544942.812    6039536.500          2.491
     544878.312    6039601.000          2.693
     544855.562    6039639.500          2.813
     544822.188    6039704.500          2.965
     544728.000    6039795.000          2.962
     544626.125    6039836.500          3.028
     544495.938    6039808.500          3.025
     544417.812    6039794.000          3.015
     544360.938    6039849.000          2.956
     544297.500    6039890.500          3.022
     544264.312    6039884.000          2.864
     544267.625    6039894.500          2.946
     544325.500    6039919.000          3.294
     544409.125    6039966.000          2.516
     544469.375    6039933.000          3.235
     544510.750    6039863.500          3.116
     544508.500    6039834.000          3.030
     544415.500    6039810.500          2.856
     544281.875    6039806.000          2.886
     544185.312    6039923.000          2.367
     544280.625    6040189.500          1.913
     544674.000    6040482.500          2.545
     544416.000    6040558.000          3.156
     544140.625    6040506.500          2.763
     543981.625    6040505.000          3.466
     543864.500    6040518.000          3.522
     543703.938    6040505.000          3.584
     543531.938    6040468.500          2.790
     543444.125    6040478.500          2.904
     543349.938    6040559.000          2.797
     543064.125    6040723.000          2.464
     542516.562    6040754.000          2.825
     542512.938    6040605.500          0.994
     542739.875    6040511.500          1.342
     542735.375    6040563.500          1.626
     542684.875    6040671.000          1.895
     542673.688    6040600.500          1.339
     542826.125    6040743.500          2.368
     542848.875    6040567.500          1.875
     542697.250    6040712.000          2.628
     542803.062    6040602.000          1.829
     542972.062    6040555.000          2.273
     543038.438    6040561.500          2.437
     543056.625    6040611.000          2.310
     542969.062    6040772.000          1.955
     542592.062    6040663.500          0.670
     542985.500    6040441.000          0.086
     543133.438    6040415.500          0.742
     543196.875    6040389.000          0.456
     543224.250    6040361.500          0.337
     543189.938    6040306.000          0.344
     543230.312    6040177.000          0.378
     543345.500    6039977.500          0.726
     543443.750    6039829.000          0.854
     543480.062    6039735.000          0.875
     543469.812    6039706.000          1.354
     543465.312    6039752.000          1.658
     543442.000    6039841.000          1.852
     543359.625    6040014.000          1.894
     542793.938    6040330.500          1.120
     542010.750    6040576.500          1.283
     541646.625    6040650.000          0.048
     541072.312    6040738.500          1.432
     540670.438    6040881.000          2.417
     540477.312    6041017.500          2.480
     540448.062    6041153.000          2.708
     540619.000    6041089.000          1.909
     541077.688    6040759.500          3.856
     541555.000    6040851.000          2.596
     541789.688    6040974.000          2.686
     541949.062    6041018.000          2.069
     541926.562    6041009.000          2.411
     541715.125    6040971.000          2.781
     541527.625    6040884.500          2.566
     541621.750    6040927.000          2.578
     541736.625    6041048.500          2.282
     541707.625    6041127.500          2.385
     541683.750    6041182.500          2.772
     541713.875    6041299.500          2.791
     541755.750    6041380.500          2.492
DAMM
Part 4      
     539041.000    6042135.000          0.251
     539160.250    6041985.000          0.109
     539248.375    6041970.500          1.267
     539295.500    6042066.500          1.316
     539209.562    6042130.500          1.122
     539211.188    6042049.000          0.554
     539275.938    6042072.000          1.121
     539248.500    6042132.000          0.927
     539211.125    6042141.000          0.856
     539198.312    6042144.500          0.957
     539205.938    6042150.000          0.987
     539222.625    6042159.000          0.909
     539235.312    6042146.000          1.009
     539242.312    6042146.000          1.209
     539266.000    6042145.500          1.444
     539355.000    6042084.500          1.407
     539381.250    6042002.000          1.148
     539347.562    6041902.500          1.307
     539314.250    6041796.500          1.376
     539305.062    6041711.000          1.878
     539307.688    6041685.000          2.013
     539340.062    6041697.000          1.816
     539366.125    6041706.000          1.776
     539434.188    6041700.500          2.264
     539459.562    6041688.500          2.345
     539441.750    6041658.500          2.474
     539407.000    6041632.000          2.490
     539418.688    6041638.500          2.563
     539468.062    6041685.500          2.426
     539525.438    6041806.000          2.339
     539622.500    6041990.000          2.408
     539765.938    6042148.500          2.645
     539963.875    6042224.500          2.325
     540104.125    6042266.000          2.283
     540174.938    6042275.000          1.931
     540192.250    6042234.500          2.278
     540140.438    6042092.000          2.292
     539996.438    6041845.500          2.195
     539807.062    6041649.000          2.958
     539675.062    6041506.500          3.049
     539660.562    6041408.000          2.950
     539670.688    6041336.500          2.831
     539609.000    6041262.000          3.120
     539563.250    6041180.500          2.878
     539586.688    6041099.000          2.976
     539644.500    6041026.000          3.167
     539650.312    6040948.000          2.976
     539682.875    6040868.500          2.984
     539730.875    6040804.000          3.040
     539751.938    6040736.500          3.045
     539720.500    6040664.000          3.221
     539668.062    6040571.500          2.732
     539860.812    6040588.000          2.176
     540526.750    6040854.500          2.563
     541119.938    6040898.000          0.305
     541803.625    6041747.000          0.755
     542573.812    6041826.500          0.244
     543891.125    6042201.000          0.018
     544690.938    6042271.500          0.637
     545133.438    6042307.500          0.279
     545110.938    6042038.000          0.585
     544572.250    6041894.000          1.696
     543821.125    6041317.000          0.536
     543492.438    6040828.500          0.400
     543560.062    6040468.000          1.752
     543885.625    6040151.500          3.206
     544107.312    6039955.500          2.466
     544269.125    6039819.500          2.583
     544350.938    6039729.000          2.644
     544412.562    6039667.000          2.723
     544399.188    6039604.000          2.967
     544358.125    6039526.500          3.127
     544310.000    6039477.500          3.038
     544257.562    6039468.500          3.249
     544228.562    6039466.500          3.233
     544187.938    6039449.500          3.040
     544161.875    6039440.000          2.935
     544103.125    6039431.500          2.724
     544066.188    6039427.500          2.575
     544037.500    6039395.000          2.784
     544087.062    6039362.500          2.806
     544129.688    6039359.500          2.893
     544162.125    6039340.000          3.127
     544125.125    6039309.500          3.166
     544030.312    6039266.500          2.812
     543921.562    6039195.500          1.799
     543831.625    6039160.500          1.849
     543793.125    6039157.000          1.804
     543789.562    6039146.500          1.737
     543818.438    6039085.000          1.679
     543863.188    6039024.500          1.782
     544044.375    6038969.500          1.662
     545001.375    6038520.500          1.788
     545913.312    6038823.000          1.284
     545496.312    6039494.000          1.052
     545158.188    6039843.500          2.969
     544746.062    6039901.500          3.114
     544395.562    6039853.000          2.531
     544172.625    6040072.500          1.818
     544463.000    6040250.500          1.450
     544664.750    6040497.500          1.196
     544174.062    6040554.000          0.443
     543783.500    6040550.500          0.375
     543365.250    6040648.500          1.133
     543039.250    6040763.500          2.624
     542625.500    6040791.500          0.772
     542236.500    6040667.000          0.133
     541991.562    6040706.000          0.654
     541942.750    6040757.500          0.775
     542315.062    6040731.000          1.976
     542493.375    6040714.000          2.916
     542507.375    6040659.500          2.500
     542394.938    6040565.500          1.471
     542410.750    6040498.500          1.307
     542611.312    6040438.500          1.492
     542601.812    6040437.500          1.023
     542292.625    6040514.000          0.950
     541989.875    6040647.500          1.306
     541999.875    6040875.500          2.048
     542062.250    6040949.000          2.968
     541878.438    6041047.500          2.110
     541688.875    6041055.000          2.516
     541703.000    6041096.500          2.721
     541744.750    6041248.500          2.541
     541791.562    6041507.000          1.950
     542757.312    6041570.500          1.243
     542879.688    6041672.500          0.654
     543603.062    6041967.500          0.634
     544396.375    6042063.000          0.656
     544288.188    6041738.000          1.355
     544000.750    6041490.500          1.457
     543927.250    6041507.000          1.277
     543783.938    6041531.000          1.161
     543629.500    6041573.500          0.573
     543611.438    6041634.500          0.976
     543786.938    6041726.000          1.726
     543845.500    6041746.000          1.720
     543724.438    6041707.000          2.146
     543772.438    6041731.000          2.461
     544068.750    6041825.500          2.944
     544259.750    6041851.500          1.803
     544062.250    6041718.500          3.296
     543980.562    6041679.500          2.979
     544245.500    6041770.500          3.465
     544519.250    6041840.000          2.923
     544367.688    6041659.500          3.283
     544205.188    6041313.500          3.316
     544294.188    6041197.000          2.555
     544346.500    6041128.500          2.379
     544315.250    6040926.000          2.125
     544374.625    6040878.000          1.828
