# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;49;0;5;1544;[ 7 11 16 23 24];['S10' 'S16' 'S22' 'S30' 'S31'];-0.5992953720027736;1.5438709170882374;909.4767591671609;0.9094148364775626;0.8041927893486502;0.8440137841604665;628.4492371761828;0.6212339052894975;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1.0;log;2.0;;;;;;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;49;2;5;1652;[ 0  1  2  4 19];['S01' 'S02' 'S03' 'S06' 'S25'];-1.1630779676038316;0.5402105905631336;746.1160278320312;0.4355874594155844;0.5262610873939846;2.166520452083136;717.4002380371094;0.9239543063608865;90;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__sed_18µm_autumn_222', 'perc_MUD'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;50;4;1;702;[ 0  1 11 13 16];['S01' 'S02' 'S16' 'S19' 'S22'];0.4805144280537448;1.3528775163459232;686.8157958984375;0.5391018806110185;0.4131221375091299;1.9349280508576538;879.46826171875;1.743478213150229;106;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;50;1;2;782;[ 3  8  9 12 19];['S04' 'S13' 'S14' 'S17' 'S25'];0.4073226351308088;7.770995889167557;1141.809471414896;0.5775465206954457;0.7688160225559714;1.6820713819962732;1008.9310286708397;0.7606944750796161;85;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__sed_18µm_allseasons_444', 'SED_D50'];TweedieRegressor;1.0;log;2.0;;;;;;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;50;3;3;833;[ 4  5  6 18 24];['S06' 'S07' 'S08' 'S24' 'S31'];0.36138029876720834;5.375620774665037;1453.335205078125;0.6447453745692001;0.5775136090864593;1.6614842870454454;855.4292602539062;0.684859489748804;115;['WWTP_influence_as_mean_time_travelled__sed_18µm_autumn_222', 'SED_D50', 'PC2'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;50;0;4;1492;[14 15 20 22 23];['S20' 'S21' 'S26' 'S29' 'S30'];-0.4384317756392633;0.6947907877158311;2364.81103515625;0.7488485196741616;0.9390434468422431;0.543800392223891;425.78956604003906;0.49980661505698604;128;['WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD', 'PC2'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;50;2;5;1861;[ 2  7 10 17 21];['S03' 'S10' 'S15' 'S23' 'S27'];-4.688672164219217;1.9571179522504276;707.3839111328125;1.6298565930745166;0.8915392607002123;1.30386298446661;675.4375;0.5335054894434114;90;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__sed_18µm_autumn_222', 'perc_MUD'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;51;2;1;173;[ 3  4 13 15 17];['S04' 'S06' 'S19' 'S21' 'S23'];0.8469640352298042;1.7523456987918333;437.65484619140625;0.22186963609498866;0.8152743052053206;1.8497672409648043;1120.6504516601562;0.8248911091514125;70;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_18µm_allseasons_222', 'SED_D50'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;51;4;2;262;[ 0  5  9 16 24];['S01' 'S07' 'S14' 'S22' 'S31'];0.7810710737065476;10.830259303045693;732.7236328125;2.272713470458984;0.44922640578134304;1.313110017241115;1041.524299621582;0.648946033105848;37;['WWTP_influence_as_cumulated_residence__nosed_0µm_allseasons_222_', 'SED_D50'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;51;1;3;561;[ 1  2  6 11 19];['S02' 'S03' 'S08' 'S16' 'S25'];0.5827316146080198;0.4653220644668912;1100.366943359375;0.4947693090644672;0.8465632831780484;2.486971770696708;702.1625651158392;1.1357910575846413;127;['WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'SED_D50', 'PC2'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;51;0;4;1404;[ 7  8 10 20 23];['S10' 'S13' 'S15' 'S26' 'S30'];-0.24833063781127107;1.4229233720204397;1103.31494140625;1.1020019339692035;0.7157876552071322;3.7093196980314214;944.1909484863281;0.6084837063349187;78;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'SED_D50'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;51;3;5;1571;[12 14 18 21 22];['S17' 'S20' 'S24' 'S27' 'S29'];-0.6942290813776293;2.4063787060883244;1155.5151401446712;1.2194354854184877;0.67164773828683;1.2310244556059597;1024.1977751278444;1.02265011884408;33;['WWTP_influence_as_mean_time_travelled__nosed_18µm_allseasons_222', 'SED_D50'];TweedieRegressor;1.0;log;2.0;;;;;;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;52;1;1;169;[ 2  6  8 12 19];['S03' 'S08' 'S13' 'S17' 'S25'];0.8481489437579346;0.7639688089460142;1654.5311529245882;0.5617114828984984;0.5783749944502286;2.382920047271244;729.5248241243014;0.5580079631733396;85;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__sed_18µm_allseasons_444', 'SED_D50'];TweedieRegressor;1.0;log;2.0;;;;;;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;52;0;2;184;[ 4  7  9 14 18];['S06' 'S10' 'S14' 'S20' 'S24'];0.842438800602467;5.764355130386727;751.321533203125;0.28128525771103896;0.681894054424419;1.2026334812851833;620.4014434814453;0.6819227518749557;90;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__sed_18µm_autumn_222', 'perc_MUD'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;52;4;3;653;[ 0  5 11 13 21];['S01' 'S07' 'S16' 'S19' 'S27'];0.5179049740717652;1.7442701700243919;194.04937744140625;0.23283656006305592;0.621177807208508;1.6934006639093835;760.5665435791016;1.2286522342228572;98;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__nosed_18µm_allseasons_222', 'perc_MUD'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;52;2;4;1177;[15 16 20 22 24];['S21' 'S22' 'S26' 'S29' 'S31'];0.0731106285885933;2.0956667225447676;1196.27490234375;2.4922393798828124;0.6687666228389996;1.278343497855797;950.8148345947266;0.5015255283595466;71;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_18µm_allseasons_222', 'perc_MUD'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;52;3;5;1697;[ 1  3 10 17 23];['S02' 'S04' 'S15' 'S23' 'S30'];-1.4186199782521043;0.7135834539424578;686.165771484375;0.7398376943926609;0.7315178905664201;0.8187278454818117;627.8617744445801;0.6632281889587275;63;['Depth', 'WWTP_influence_as_mean_time_travelled__sed_18µm_autumn_222', 'perc_MUD'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;53;1;1;43;[ 8 13 14 19 24];['S13' 'S19' 'S20' 'S25' 'S31'];0.9411395570922885;1.3997154744722238;87.74342067494527;0.38880843194141795;0.6392064124655136;1.6572696716671689;961.4669373475883;0.6366936075035228;71;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_18µm_allseasons_222', 'perc_MUD'];TweedieRegressor;1.0;log;2.0;;;;;;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;53;4;2;596;[ 5 16 20 21 22];['S07' 'S22' 'S26' 'S27' 'S29'];0.5588260727076133;2.7872282263561283;1573.6434326171875;3.6294377644856772;0.7674465697093811;1.8510457881114275;717.3560256958008;0.6534281437887903;122;['WWTP_influence_as_mean_time_travelled__nosed_18µm_allseasons_222', 'perc_MUD', 'PC2'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;53;2;3;633;[ 3  6  7 10 18];['S04' 'S08' 'S10' 'S15' 'S24'];0.5374157659825445;1.5983387759382959;542.2803955078125;0.5852831163273172;0.7368911350157994;4.570005647164589;1000.7035984992981;0.9901715813512109;105;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'SED_D50'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;53;3;4;652;[ 4  9 11 12 23];['S06' 'S14' 'S16' 'S17' 'S30'];0.5181417905261787;5.301128046259301;1070.505126953125;0.7352384738821202;0.753626110812997;0.8642437681786681;772.2243690490723;0.6845157904773127;86;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__sed_18µm_allseasons_444', 'perc_MUD'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;53;0;5;1501;[ 0  1  2 15 17];['S01' 'S02' 'S03' 'S21' 'S23'];-0.45690983348073;0.559043675852004;933.01611328125;0.6643081476658951;0.7795588140184116;1.7291668792610666;617.7011871337891;0.622078108459236;37;['WWTP_influence_as_cumulated_residence__nosed_0µm_allseasons_222_', 'SED_D50'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;54;2;1;151;[ 4 11 12 16 18];['S06' 'S16' 'S17' 'S22' 'S24'];0.8565592528793927;2.629589966743962;928.8466781525003;0.9644795905225482;0.6328692644063465;1.58814324348103;746.9065723035676;0.646234623437488;85;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__sed_18µm_allseasons_444', 'SED_D50'];TweedieRegressor;1.0;log;2.0;;;;;;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;54;3;2;479;[ 0  6  7  9 17];['S01' 'S08' 'S10' 'S14' 'S23'];0.630487819861067;5.977166135951682;637.7060546875;0.5055646525825322;0.7223680256397086;1.537707570713841;785.7625350952148;0.6421222998155671;127;['WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'SED_D50', 'PC2'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;54;4;3;1017;[ 1  2  5 15 24];['S02' 'S03' 'S07' 'S21' 'S31'];0.184036698322545;1.7893728322424078;699.190185546875;0.5488149023130887;0.6970072163772589;1.363122139673791;844.1825714111328;0.9511366298971786;106;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;54;0;4;1410;[ 3  8 20 22 23];['S04' 'S13' 'S26' 'S29' 'S30'];-0.26169260407523876;0.613261556166632;503.67095947265625;0.8123981942509415;0.8416816657081791;0.7984595384387768;753.5954818725586;0.6190235317637305;128;['WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD', 'PC2'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;54;1;5;1828;[10 13 14 19 21];['S15' 'S19' 'S20' 'S25' 'S27'];-3.520900809050919;2.0796202460062347;231.510498046875;2.8748068128313338;0.8232111418175125;1.4873451455239928;611.3688049316406;0.45657191897050237;90;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__sed_18µm_autumn_222', 'perc_MUD'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;55;4;1;319;[ 5  7  8 13 21];['S07' 'S10' 'S13' 'S19' 'S27'];0.730000953236758;1.270163277480959;658.66845703125;0.2584026900867987;0.6054156269778432;1.7564624123768409;758.6917114257812;0.8526581652508726;90;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__sed_18µm_autumn_222', 'perc_MUD'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;55;0;2;364;[ 2  4  6  9 11];['S03' 'S06' 'S08' 'S14' 'S16'];0.6978338718842105;6.243460791512363;1283.43505859375;0.3691953252539452;0.6717343701943891;1.8965004240039363;621.1926879882812;1.1810893792445178;86;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__sed_18µm_allseasons_444', 'perc_MUD'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;55;1;3;689;[ 0 10 17 19 20];['S01' 'S15' 'S23' 'S25' 'S26'];0.492227646882025;2.021078120754358;556.4561767578125;2.2507678125884767;0.6664028301630709;3.044724342221496;970.5919952392578;0.5372048220507446;106;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;55;2;4;1421;[12 15 22 23 24];['S17' 'S21' 'S29' 'S30' 'S31'];-0.2752189135191001;0.9764960041855236;2347.164306640625;0.8284679373371405;0.5269952750992524;1.1014254736748161;634.2306365966797;0.682109852263485;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;55;3;5;1848;[ 1  3 14 16 18];['S02' 'S04' 'S20' 'S22' 'S24'];-4.09605785366061;2.5411095686776295;807.2132538712456;1.505994876625458;0.48268042836817143;1.398261826987281;1055.6447827105121;0.7713812217006402;121;['WWTP_influence_as_mean_time_travelled__nosed_18µm_allseasons_222', 'SED_D50', 'PC2'];TweedieRegressor;1.0;log;2.0;;;;;;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;56;2;1;115;[ 1  7  8 10 20];['S02' 'S10' 'S13' 'S15' 'S26'];0.8835550024259056;1.4228901602203776;416.59228515625;0.5466953439278356;0.40289355137264465;2.2539463206669175;1078.2588195800781;0.7727512439716739;121;['WWTP_influence_as_mean_time_travelled__nosed_18µm_allseasons_222', 'SED_D50', 'PC2'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;56;1;2;771;[ 5  6 12 13 24];['S07' 'S08' 'S17' 'S19' 'S31'];0.4222257935111968;5.45596563464916;356.85595703125;0.6495803597746236;0.24252515074177983;0.9839410386762252;909.8046646118164;0.5157043301508576;6;['Depth', 'Dist_Land', 'WWTP_influence_as_cumulated_residence__nosed_18µm_autumn_222', 'SED_D50', 'PC2'];XGBRegressor;;;;gbtree;300.0;reg:gamma;0.0;1.0;0.1;2.0;7.0;exact;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;56;0;3;1056;[ 3 16 18 19 22];['S04' 'S22' 'S24' 'S25' 'S29'];0.16226812117392742;1.2837986895869118;506.4178466796875;0.5371321099456026;0.7697733313173928;1.4922751349670382;743.6600799560547;0.7165567971408896;106;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;56;3;4;1603;[ 9 11 14 17 23];['S14' 'S16' 'S20' 'S23' 'S30'];-0.8277467179304396;6.945396502310253;966.7285197436977;0.9114226471680318;0.7215434744194756;1.6931575544924236;792.2970585598516;0.5850823423250606;78;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'SED_D50'];TweedieRegressor;1.0;log;2.0;;;;;;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;56;4;5;1809;[ 0  2  4 15 21];['S01' 'S03' 'S06' 'S21' 'S27'];-2.9781701101070226;1.3663424879429045;3585.14794921875;0.5585546875;-0.13514754512087063;1.777164733707794;690.612060546875;0.5911225457372873;90;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__sed_18µm_autumn_222', 'perc_MUD'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;57;1;1;21;[ 0  4  6 18 21];['S01' 'S06' 'S08' 'S24' 'S27'];0.9552570943582036;1.7667854705763255;1335.3828125;0.3621740564123377;0.6538086483410818;1.7073386346110686;530.4985198974609;0.5676693495500573;90;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__sed_18µm_autumn_222', 'perc_MUD'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;57;4;2;1026;[ 2  5 15 22 24];['S03' 'S07' 'S21' 'S29' 'S31'];0.18062149694774032;1.0506688973644074;2699.0152894867815;0.8152543481276128;0.3550480422708429;1.4072759102465475;520.4688066760488;0.6557509941748285;71;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_18µm_allseasons_222', 'perc_MUD'];TweedieRegressor;1.0;log;2.0;;;;;;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;57;0;3;1045;[ 3  7  9 12 14];['S04' 'S10' 'S14' 'S17' 'S20'];0.1699077158751504;6.366596069810958;456.3732127920997;0.8514425611792905;0.5834342014367888;1.2095350411787869;1055.101723715296;0.6671763058363314;105;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'SED_D50'];TweedieRegressor;1.0;log;2.0;;;;;;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;57;3;4;1548;[ 8 11 17 19 23];['S13' 'S16' 'S23' 'S25' 'S30'];-0.6084242261684354;0.40015762564488994;888.4644293733718;0.2111369841666758;0.5347829386033627;1.8212212345425516;547.4277811290781;0.9388953891798608;78;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'SED_D50'];TweedieRegressor;1.0;log;2.0;;;;;;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;57;2;5;1728;[ 1 10 13 16 20];['S02' 'S15' 'S19' 'S22' 'S26'];-1.8038794246586778;3.2226331741236978;536.2262573242188;3.5162605242540605;0.3978240861383895;2.5060569562805184;1030.0389404296875;0.44286360143540426;106;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;58;1;1;661;[ 7  9 13 20 22];['S10' 'S14' 'S19' 'S26' 'S29'];0.5111655411532949;7.792241788530492;596.889892578125;4.547087506550114;0.8302096812544407;0.8730139619522426;958.4563369750977;0.538633662166712;106;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;58;3;2;703;[ 1  4  5  6 23];['S02' 'S06' 'S07' 'S08' 'S30'];0.4800340061203575;0.5547175005646986;2629.9586279370487;0.5260994029620123;0.5845279345490166;2.4105913423123964;566.5228572424085;0.6703083236179774;78;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'SED_D50'];TweedieRegressor;1.0;log;2.0;;;;;;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;58;0;3;722;[ 8 11 16 18 19];['S13' 'S16' 'S22' 'S24' 'S25'];0.46546738069132;1.792753298014621;373.17333984375;0.0886818773392942;0.8751498103784359;1.6512689942666032;557.0166778564453;0.6618655706950769;90;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__sed_18µm_autumn_222', 'perc_MUD'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;58;4;4;776;[ 0  3 14 21 24];['S01' 'S04' 'S20' 'S27' 'S31'];0.4158970685629123;1.842196481115049;170.26025390625;0.2924468181885694;0.8204129027033971;1.3545258695162532;796.948486328125;0.8531878236136099;90;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__sed_18µm_autumn_222', 'perc_MUD'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;58;2;5;1562;[ 2 10 12 15 17];['S03' 'S15' 'S17' 'S21' 'S23'];-0.6561647172976433;0.6870291972689616;615.3230548049114;0.6968551017043164;0.8169859326828248;3.6005870528420356;1162.7505557198215;0.564602433396869;105;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'SED_D50'];TweedieRegressor;1.0;log;2.0;;;;;;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;59;1;1;540;[ 1  2  6 18 23];['S02' 'S03' 'S08' 'S24' 'S30'];0.6000640969078728;1.43328941280332;1368.3536420017163;0.5807554622055865;0.7805500745273526;1.009292903877613;703.8989393919436;0.7376295290468775;127;['WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'SED_D50', 'PC2'];TweedieRegressor;1.0;log;2.0;;;;;;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;59;2;1;141;[ 4  5  9 20 24];['S06' 'S07' 'S14' 'S26' 'S31'];0.862472575423817;8.750305426368321;1189.1629638671875;5.477472817025533;0.7039988023007328;1.4657668557292995;620.5672607421875;0.5405473973555424;106;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;59;4;4;882;[11 12 13 15 17];['S16' 'S17' 'S19' 'S21' 'S23'];0.3169029918324334;1.2249490842788187;709.977294921875;1.0052149930446268;0.839348659662135;1.7045923352002794;892.2907447814941;0.8890743066539103;128;['WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD', 'PC2'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;59;0;5;1545;[ 7  8 10 16 21];['S10' 'S13' 'S15' 'S22' 'S27'];-0.6064070955848762;2.4124880752589464;678.865234375;2.8177372991701977;0.8915406088143711;1.9642348353121195;605.1392211914062;0.8131818393097812;90;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__sed_18µm_autumn_222', 'perc_MUD'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;59;3;5;1656;[ 0  3 14 19 22];['S01' 'S04' 'S20' 'S25' 'S29'];-1.2074581968034939;1.011616338186362;2270.812078225382;0.7991901523705128;0.7853707569468774;1.5021295695488326;695.9028284100784;1.259288920025712;39;['WWTP_influence_as_cumulated_residence__nosed_0µm_allseasons_222_', 'PC1'];TweedieRegressor;1.0;log;2.0;;;;;;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;60;4;1;29;[ 1  6 10 13 15];['S02' 'S08' 'S15' 'S19' 'S21'];0.9497252538071425;1.4481886967037356;605.1798313115906;0.47502341547220617;0.6240989180495946;1.8761406992101042;1053.041923031675;0.5658989044161812;106;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1.0;log;2.0;;;;;;;;;;
